,Ticker,Open Price,Date,Volume,Ticker2,Open Price2,Date2,Volume2
863,AKAM,17.6,2009-03-02,150721120.0,AKAM,27.5,2010-03-02,85214250.0
864,AKAM,26.53,2010-03-01,79245110.0,AKAM,38.0,2011-03-01,473096200.0
865,AKAM,38.0,2011-03-01,473096200.0,AKAM,36.81,2012-02-29,135284112.0
866,AKAM,36.81,2012-02-29,135284112.0,AKAM,36.6,2013-02-28,100902540.0
867,AKAM,36.7,2013-03-01,104462880.0,AKAM,60.49,2014-03-03,130997144.0
868,AKAM,60.49,2014-03-03,130997144.0,AKAM,69.91,2015-03-03,84584318.72999999
869,AKAM,71.15,2015-03-16,103080839.3,AKAM,54.89,2016-03-15,101266890.34
870,AKAM,55.29,2016-02-29,239042721.15,AKAM,62.8,2017-02-28,99823802.8
871,AKAM,62.8,2017-02-28,99823802.8,AKAM,68.7,2018-02-28,70592341.5
872,AKAM,67.44,2018-03-01,84885648.96,AKAM,70.06,2019-03-01,114467110.64
873,AKAM,69.11,2019-02-28,100392641.5,AKAM,86.61,2020-02-28,284050832.94
874,AKAM,86.61,2020-02-28,284050832.94,AKAM,96.29,2021-03-01,189082265.75
876,AKER,1774.12,2014-02-12,34240516.0,AKER,1393.88,2015-02-12,954807.8
877,AKER,1720.32,2015-03-23,52445675.52,AKER,721.92,2016-03-22,7249520.64
878,AKER,656.64,2016-03-30,22542451.2,AKER,844.8,2017-03-30,592293504.0
879,AKER,633.6,2017-04-18,35882668.800000004,AKER,203.52,2018-04-18,1458402543.36
880,AKER,215.04,2018-04-16,767549153.28,AKER,41.28,2019-04-15,11464364.16
881,AKER,49.44,2019-04-01,13659382.08,AKER,4.18,2020-03-31,292708.68
882,AKER,4.46,2020-10-21,526083.76,AKER,8.53,2021-10-21,1260281.91
884,AKR,36.21,2015-02-02,25836812.67,AKR,33.78,2016-02-01,13854562.98
885,AKR,32.92,2016-02-19,9534389.16,AKR,31.72,2017-02-21,18037609.72
886,AKR,32.71,2017-02-24,19780718.3,AKR,24.54,2018-02-26,21880256.64
887,AKR,24.89,2018-02-27,29248363.45,AKR,28.56,2019-02-27,6571741.68
888,AKR,29.39,2019-02-19,13646570.53,AKR,25.55,2020-02-19,9752026.2
889,AKR,25.26,2020-02-21,15835645.56,AKR,18.45,2021-02-22,22754772.45
891,AKRX,5.35,2011-03-14,1838260.0,AKRX,11.82,2012-03-13,15474744.0
892,AKRX,11.88,2012-03-15,8945640.0,AKRX,13.94,2013-03-15,15137446.0
893,AKRX,13.45,2013-03-20,5163455.0,AKRX,23.89,2014-03-20,12200623.0
894,AKRX,22.56,2014-03-14,22268976.0,AKRX,41.5,2015-03-16,120167400.0
895,AKRX,43.16,2015-04-30,115629956.0,AKRX,25.35,2016-04-29,34311225.0
896,AKRX,25.84,2016-05-10,136768536.0,AKRX,33.26,2017-05-10,83628944.0
897,AKRX,20.25,2017-03-01,146719350.0,AKRX,17.15,2018-03-01,110824809.2
898,AKRX,19.23,2018-02-28,255183465.33,AKRX,3.56,2019-02-28,11908741.12
899,AKRX,4.09,2019-03-01,8117234.859999999,AKRX,1.16,2020-03-02,2272545.56
901,AKS,6.06,2009-02-24,51377286.0,AKS,22.2,2010-02-24,359724360.0
902,AKS,23.1,2010-02-23,178837890.0,AKS,16.11,2011-02-23,264017124.0
903,AKS,16.8,2011-02-22,264294240.0,AKS,8.15,2012-02-22,59878865.0
904,AKS,8.09,2012-02-27,54383407.0,AKS,3.85,2013-02-26,31341695.0
905,AKS,3.82,2013-02-28,25025202.0,AKS,6.45,2014-02-28,27786600.0
906,AKS,6.48,2014-02-21,26231040.0,AKS,4.4,2015-02-23,30845764.4
907,AKS,4.54,2015-02-20,27082698.08,AKS,2.58,2016-02-22,10797042.0
908,AKS,2.56,2016-02-19,6896837.12,AKS,9.0,2017-02-21,207386631.0
909,AKS,8.71,2017-02-17,172303432.34,AKS,5.82,2018-02-20,187730461.26
910,AKS,5.22,2018-02-15,73528215.3,AKS,3.03,2019-02-15,26375259.18
911,AKS,3.03,2019-02-15,26375259.18,AKS,2.91,2020-02-18,12411481.74
914,AL,23.96,2012-03-09,12837768.0,AL,28.87,2013-03-11,9293253.0
915,AL,27.15,2013-02-28,18033030.0,AL,37.8,2014-02-28,79814700.0
916,AL,35.14,2014-02-27,22412292.0,AL,40.25,2015-02-27,48682093.25
917,AL,38.76,2015-02-26,29674462.2,AL,29.0,2016-02-26,71203381.0
918,AL,28.4,2016-02-25,47779592.0,AL,39.75,2017-02-24,72425255.25
919,AL,40.07,2017-02-23,40983716.21,AL,46.37,2018-02-23,77765596.78999999
920,AL,45.92,2018-02-22,44617111.84,AL,38.07,2019-02-22,39970035.63
921,AL,38.72,2019-02-21,47958746.88,AL,44.38,2020-02-21,25597851.44
922,AL,46.05,2020-02-14,34494166.95,AL,43.73,2021-02-16,43414531.78
923,ALB,37.05,2010-02-26,23437830.0,ALB,57.55,2011-02-28,35945730.0
924,ALB,56.4,2011-02-25,35266920.0,ALB,65.5,2012-02-27,31158350.0
925,ALB,65.99,2012-02-22,27550825.0,ALB,63.76,2013-02-21,44255816.0
926,ALB,65.37,2013-02-15,24762156.0,ALB,65.39,2014-02-18,29523585.0
927,ALB,63.99,2014-02-25,30785589.0,ALB,55.8,2015-02-25,43042111.2
928,ALB,56.36,2015-03-02,74162320.48,ALB,57.12,2016-03-01,84763109.75999999
929,ALB,56.6,2016-02-29,81939027.60000001,ALB,95.8,2017-02-28,4068147.0
930,ALB,95.8,2017-02-28,4068147.0,ALB,112.6,2018-02-28,755607704.8
931,ALB,112.6,2018-02-28,755607704.8,ALB,92.18,2019-02-28,123410491.82
932,ALB,91.01,2019-02-27,102692407.64,ALB,83.11,2020-02-27,210266222.25
933,ALB,61.44,2020-04-15,82077020.16,ALB,154.03,2021-04-15,159681822.79
935,ALCO,24.4,2010-12-14,75640.0,ALCO,18.15,2011-12-14,283140.0
936,ALCO,18.15,2011-12-14,283140.0,ALCO,36.0,2012-12-13,327600.0
937,ALCO,36.37,2012-12-05,2058542.0,ALCO,38.03,2013-12-05,79863.0
938,ALCO,38.47,2013-12-09,457793.0,ALCO,42.45,2014-12-09,834609.4500000001
939,ALCO,41.81,2014-12-12,1065109.75,ALCO,40.1,2015-12-14,846751.6
940,ALCO,40.07,2015-12-10,411038.06,ALCO,28.4,2016-12-09,596229.6
941,ALCO,26.35,2016-12-06,146321.55000000002,ALCO,31.9,2017-12-06,185785.6
942,ALCO,32.2,2017-12-11,171690.40000000002,ALCO,32.79,2018-12-11,160441.47
943,ALCO,29.5,2019-01-25,369605.5,ALCO,36.77,2020-01-27,592327.93
944,ALCO,32.76,2019-12-05,598590.72,ALCO,31.42,2020-12-04,585951.5800000001
946,ALE,31.09,2010-02-12,6852236.0,ALE,37.48,2011-02-14,3444411.9999999995
947,ALE,37.48,2011-02-16,5888107.999999999,ALE,41.01,2012-02-16,4908897.0
948,ALE,41.4,2012-02-15,5882940.0,ALE,46.86,2013-02-14,3997158.0
949,ALE,47.43,2013-02-15,6559569.0,ALE,49.9,2014-02-18,9915130.0
950,ALE,50.0,2014-02-14,5675000.0,ALE,53.95,2015-02-17,16038417.85
951,ALE,53.95,2015-02-17,16038417.85,ALE,52.43,2016-02-17,20804591.01
952,ALE,52.7,2016-02-22,10571778.1,ALE,66.52,2017-02-21,19735353.16
953,ALE,65.9,2017-02-15,13550094.4,ALE,69.14,2018-02-15,27254988.0
954,ALE,69.14,2018-02-15,27254988.0,ALE,78.38,2019-02-15,29588528.38
955,ALE,76.17,2019-02-14,27527609.49,ALE,81.07,2020-02-14,22437419.62
956,ALE,81.39,2020-02-13,40238076.54,ALE,66.4,2021-02-12,12507834.4
958,ALG,25.86,2011-03-15,768042.0,ALG,27.68,2012-03-14,287872.0
959,ALG,27.36,2012-03-12,303696.0,ALG,39.39,2013-03-12,1528332.0
960,ALG,39.56,2013-03-11,1447896.0,ALG,60.0,2014-03-11,1140000.0
961,ALG,60.0,2014-03-11,1140000.0,ALG,55.46,2015-03-11,2811322.86
962,ALG,58.33,2015-03-06,7036231.24,ALG,58.5,2016-03-07,5297175.0
963,ALG,52.87,2016-03-04,7478778.72,ALG,75.56,2017-03-06,2512521.12
964,ALG,75.8,2017-03-07,4102068.6,ALG,110.78,2018-03-07,5436417.72
965,ALG,111.25,2018-03-01,6291743.75,ALG,97.88,2019-03-01,10842363.36
966,ALG,97.88,2019-03-01,10842363.36,ALG,111.4,2020-03-02,7455779.2
967,ALG,108.31,2020-02-28,13941013.34,ALG,154.96,2021-03-01,6893860.48
968,ALGN,17.84,2010-02-26,14279136.0,ALGN,20.51,2011-02-28,24228463.0
969,ALGN,19.27,2011-02-24,11654496.0,ALGN,26.51,2012-02-24,10614604.0
970,ALGN,26.74,2012-02-29,28349748.0,ALGN,31.35,2013-02-28,14449215.0
971,ALGN,31.18,2013-03-01,19546742.0,ALGN,53.29,2014-03-03,47731853.0
972,ALGN,53.02,2014-02-28,43847540.0,ALGN,57.96,2015-03-02,24931146.24
973,ALGN,55.72,2015-02-26,48875800.96,ALGN,64.2,2016-02-26,27133423.8
974,ALGN,63.5,2016-02-25,22503130.0,ALGN,100.57,2017-02-24,72814791.97
975,ALGN,102.27,2017-02-28,79618217.7,ALGN,264.9,2018-02-28,172002219.0
976,ALGN,264.9,2018-02-28,172002219.0,ALGN,258.08,2019-02-28,277815893.76
977,ALGN,258.08,2019-02-28,277815893.76,ALGN,215.33,2020-02-28,374976953.98
978,ALGN,215.33,2020-02-28,374976953.98,ALGN,567.57,2021-03-01,576674390.37
980,ALGT,43.5,2011-03-17,9726600.0,ALGT,51.8,2012-03-16,8795640.0
981,ALGT,48.33,2012-02-27,8114607.0,ALGT,79.37,2013-02-26,7754449.0
982,ALGT,79.37,2013-02-26,7754449.0,ALGT,101.89,2014-02-26,8976509.0
983,ALGT,117.31,2014-05-02,12857176.0,ALGT,159.0,2015-05-04,41340159.0
984,ALGT,181.96,2015-02-26,16741593.72,ALGT,170.0,2016-02-26,23073760.0
985,ALGT,164.88,2016-04-29,27567771.12,ALGT,145.8,2017-05-01,21115339.200000003
986,ALGT,170.55,2017-02-24,8247456.9,ALGT,169.35,2018-02-26,21799578.75
987,ALGT,161.7,2018-04-30,41102846.4,ALGT,144.19,2019-04-30,27446278.12
988,ALGT,132.09,2019-02-28,13559698.95,ALGT,126.23,2020-02-28,70597157.02
989,ALGT,138.53,2020-02-27,54789446.18,ALGT,249.89,2021-02-26,23948208.15
991,ALJ,11.37,2011-03-15,4221681.0,ALJ,9.16,2012-03-14,4150396.0
992,ALJ,9.01,2012-03-13,5762796.0,ALJ,19.59,2013-03-13,8145522.0
993,ALJ,19.38,2013-03-14,13670652.0,ALJ,15.79,2014-03-14,10249289.0
994,ALJ,15.79,2014-03-14,10249289.0,ALJ,14.46,2015-03-16,11627199.24
995,ALJ,14.23,2015-03-13,11197615.46,ALJ,11.27,2016-03-14,11017213.9
996,ALJ,9.7,2016-02-26,10521570.6,ALJ,11.65,2017-02-27,5332950.600000001
998,ALJJ,4.45,2015-11-16,18690.0,ALJJ,4.52,2016-11-14,127464.0
999,ALJJ,4.52,2016-11-14,127464.0,ALJJ,3.48,2017-11-13,72627.6
1003,ALJJ,1.16,2020-11-11,64999.44,ALJJ,1.13,2021-11-11,20347.91
1004,ALK,7.97,2010-02-05,6001410.0,ALK,15.41,2011-02-07,3813975.0
1005,ALK,15.01,2011-02-23,13108233.0,ALK,17.52,2012-02-23,11890824.0
1006,ALK,19.05,2012-02-21,17253585.0,ALK,25.11,2013-02-20,12984381.0
1007,ALK,24.66,2013-02-14,14869980.0,ALK,39.8,2014-02-14,38040840.0
1008,ALK,38.47,2014-02-13,40201150.0,ALK,62.16,2015-02-13,105528223.92
1009,ALK,65.9,2015-02-11,102871547.5,ALK,65.86,2016-02-11,82080066.66
1010,ALK,65.86,2016-02-11,82080066.66,ALK,98.37,2017-02-10,123750542.07
1011,ALK,97.91,2017-02-28,113883722.77,ALK,65.03,2018-02-28,73060814.82000001
1012,ALK,66.68,2018-02-15,237054668.12000003,ALK,66.92,2019-02-15,56064237.6
1013,ALK,66.92,2019-02-15,56064237.6,ALK,65.94,2020-02-18,83471204.03999999
1014,ALK,65.1,2020-02-12,60712780.8,ALK,57.04,2021-02-11,77696294.48
1015,ALKS,18.99,2012-02-02,29628198.0,ALKS,21.42,2013-02-01,126187362.0
1016,ALKS,22.6,2013-01-31,60719420.00000001,ALKS,49.0,2014-01-31,69981800.0
1017,ALKS,53.06,2014-02-27,75382342.0,ALKS,71.68,2015-02-27,445559080.96
1018,ALKS,70.46,2015-02-24,287322985.82,ALKS,33.84,2016-02-24,52960310.64000001
1019,ALKS,35.02,2016-02-25,71991384.44000001,ALKS,52.2,2017-02-24,28613064.6
1020,ALKS,55.03,2017-02-17,47376702.75,ALKS,65.9,2018-02-20,110004431.7
1021,ALKS,63.75,2018-02-16,171065857.5,ALKS,32.37,2019-02-19,65292588.27
1022,ALKS,32.9,2019-02-15,31931621.4,ALKS,17.67,2020-02-18,30167054.49
1023,ALKS,19.5,2020-02-13,70028322.0,ALKS,20.41,2021-02-12,44037554.86
1025,ALLE,47.91,2014-01-30,59748560.99999999,ALLE,54.52,2015-01-30,32265099.56
1026,ALLE,58.21,2015-02-27,19958520.91,ALLE,63.92,2016-02-29,72093770.0
1027,ALLE,64.0,2016-02-26,47924800.0,ALLE,73.91,2017-02-27,41995588.09
1028,ALLE,72.84,2017-02-17,63006600.0,ALLE,86.21,2018-02-20,142554528.32999998
1029,ALLE,86.21,2018-02-20,142554528.32999998,ALLE,87.72,2019-02-20,111509313.12
1030,ALLE,88.12,2019-02-19,176426461.92000002,ALLE,133.97,2020-02-19,102716138.7
1031,ALLE,132.94,2020-02-18,137573623.7,ALLE,108.89,2021-02-17,90182480.22
1033,ALNY,17.95,2010-02-26,3916690.0,ALNY,11.4,2011-02-28,2928660.0
1034,ALNY,10.67,2011-02-18,16676143.0,ALNY,12.22,2012-02-21,8667646.0
1035,ALNY,12.31,2012-02-13,4989243.0,ALNY,24.58,2013-02-12,6919269.999999999
1036,ALNY,24.09,2013-02-19,11837826.0,ALNY,81.14,2014-02-19,49187068.0
1037,ALNY,79.2,2014-02-20,78257520.0,ALNY,98.67,2015-02-20,49298097.42
1038,ALNY,96.0,2015-02-13,47579328.0,ALNY,62.0,2016-02-16,92743134.0
1039,ALNY,52.38,2016-02-12,100609408.8,ALNY,45.98,2017-02-13,38299960.6
1040,ALNY,45.94,2017-02-15,25785341.02,ALNY,120.48,2018-02-15,85185865.92
1041,ALNY,120.48,2018-02-15,85185865.92,ALNY,83.34,2019-02-15,45187698.06
1042,ALNY,84.31,2019-02-14,33554199.66,ALNY,130.05,2020-02-14,51887479.05
1043,ALNY,133.98,2020-02-13,55803607.86,ALNY,156.0,2021-02-12,144261780.0
1046,ALOT,8.35,2012-04-04,20733.05,ALOT,9.95,2013-04-04,112972.3
1047,ALOT,10.11,2013-04-08,218679.3,ALOT,12.35,2014-04-08,28652.0
1048,ALOT,12.0,2014-04-07,50160.0,ALOT,13.91,2015-04-07,294001.76
1051,ALOT,14.5,2017-04-07,141491.0,ALOT,16.1,2018-04-09,286499.5
1052,ALOT,16.1,2018-04-10,990649.1,ALOT,24.47,2019-04-10,654621.44
1053,ALOT,24.47,2019-04-10,654621.44,ALOT,6.01,2020-04-09,279296.72
1054,ALOT,6.28,2020-04-13,161609.52000000002,ALOT,14.75,2021-04-12,279438.75
1057,ALPN,19.24,2016-02-02,1950474.24,ALPN,8.8,2017-02-01,5740688.800000001
1058,ALPN,9.52,2017-02-13,4528854.399999999,ALPN,9.91,2018-02-13,72224.08
1059,ALPN,7.95,2018-03-28,126810.45,ALPN,6.94,2019-03-28,28384.6
1060,ALPN,6.98,2019-03-18,202964.44,ALPN,2.6,2020-03-17,303791.8
1061,ALPN,2.57,2020-03-30,27154.62,ALPN,10.07,2021-03-30,568713.3200000001
1063,ALR,25.62,2012-02-29,12192558.0,ALR,22.55,2013-02-28,13426270.0
1065,ALRM,14.35,2016-02-09,4146776.9,ALRM,27.25,2017-02-08,8033954.0
1066,ALRM,33.0,2017-03-16,49226364.0,ALRM,38.9,2018-03-16,18203566.2
1067,ALRM,36.0,2018-02-28,75395016.0,ALRM,64.79,2019-02-28,46848223.620000005
1068,ALRM,61.0,2019-03-01,132004000.0,ALRM,48.8,2020-03-02,43549168.8
1069,ALRM,47.82,2020-02-26,71122542.54,ALRM,92.91,2021-02-25,55507314.21
1072,ALRN,8.22,2018-02-08,108462.9,ALRN,1.7,2019-02-08,232230.2
1073,ALRN,1.62,2019-02-07,237516.3,ALRN,0.73,2020-02-07,90781.34
1074,ALRN,0.36,2020-03-30,22646.88,ALRN,1.34,2021-03-30,1360792.78
1076,ALSK,7.51,2011-09-15,8141365.7,ALSK,2.27,2012-09-14,1210765.79
1077,ALSK,2.27,2012-09-14,1210765.79,ALSK,2.63,2013-09-16,1473567.96
1078,ALSK,1.93,2013-03-01,1380563.74,ALSK,2.17,2014-03-03,538533.24
1079,ALSK,1.92,2014-03-27,767018.88,ALSK,1.59,2015-03-27,96743.55
1080,ALSK,1.68,2015-03-18,104986.56,ALSK,1.71,2016-03-17,127531.8
1081,ALSK,1.67,2016-03-28,76350.73,ALSK,1.86,2017-03-28,62261.64000000001
1082,ALSK,1.8,2017-03-16,175834.80000000002,ALSK,2.11,2018-03-16,458325.76
1083,ALSK,1.52,2018-04-30,167104.24,ALSK,1.73,2019-04-30,93433.84
1084,ALSK,1.72,2019-03-11,139337.2,ALSK,1.75,2020-03-10,550163.25
1085,ALSK,1.76,2020-03-16,475877.6,ALSK,3.24,2021-03-16,4270339.44
1088,ALSN,22.96,2013-02-28,9087568.0,ALSN,29.85,2014-02-28,45183945.0
1089,ALSN,30.61,2014-02-24,11944022.0,ALSN,32.22,2015-02-24,38573332.92
1090,ALSN,32.12,2015-02-20,64759765.84,ALSN,23.31,2016-02-22,16690939.02
1091,ALSN,22.66,2016-02-19,20276621.2,ALSN,37.16,2017-02-21,24123045.72
1092,ALSN,36.1,2017-02-24,33152976.5,ALSN,39.26,2018-02-26,51205954.28
1093,ALSN,41.07,2018-02-15,158666880.96,ALSN,48.94,2019-02-15,43724219.5
1094,ALSN,49.39,2019-02-26,79815524.14,ALSN,43.7,2020-02-26,52163510.1
1095,ALSN,41.28,2020-02-27,51640082.88,ALSN,38.02,2021-02-26,101465304.7
1097,ALT,104.4,2011-04-29,159230880.0,ALT,46.2,2012-04-30,8214360.000000001
1098,ALT,39.0,2012-03-08,8385000.0,ALT,44.7,2013-03-08,119550150.0
1099,ALT,56.1,2013-03-14,23461020.0,ALT,59.4,2014-03-14,126284.4
1100,ALT,43.5,2014-04-30,6438000.0,ALT,48.9,2015-04-30,1815657.0
1101,ALT,51.9,2015-03-11,7014129.3,ALT,50.85,2016-03-10,5138392.5
1102,ALT,51.6,2016-03-11,7468635.600000001,ALT,25.8,2017-03-13,58198143.6
1103,ALT,25.32,2017-03-14,35194597.44,ALT,55.2,2018-03-14,17717654.400000002
1104,ALT,25.2,2018-04-30,20819887.2,ALT,2.92,2019-04-30,1061773.32
1105,ALT,2.96,2019-04-01,4966705.36,ALT,3.07,2020-03-31,5575215.17
1106,ALT,2.7,2020-03-27,4551614.100000001,ALT,13.75,2021-03-29,14733496.25
1117,ALTR,25.35,2018-02-09,7224217.65,ALTR,33.97,2019-02-11,4971067.89
1118,ALTR,35.43,2019-03-01,12706827.78,ALTR,35.01,2020-03-02,15323351.85
1119,ALTR,35.01,2020-03-02,15323351.85,ALTR,63.89,2021-03-02,66861012.78
1128,ALV,31.68,2010-02-19,24403104.0,ALV,53.7,2011-02-22,68569530.0
1129,ALV,52.67,2011-02-23,101579362.0,ALV,47.77,2012-02-23,28083983.0
1130,ALV,46.13,2012-03-07,23803080.0,ALV,49.35,2013-03-07,27522495.0
1131,ALV,48.31,2013-02-22,20811948.0,ALV,68.85,2014-02-24,61324694.99999999
1132,ALV,68.85,2014-02-21,33392250.0,ALV,80.93,2015-02-23,36448039.45
1133,ALV,79.68,2015-02-19,57047374.080000006,ALV,77.85,2016-02-19,20374123.5
1134,ALV,77.85,2016-02-19,20374123.5,ALV,75.68,2017-02-21,48121809.120000005
1135,ALV,75.92,2017-02-23,24220378.0,ALV,105.28,2018-02-23,49640572.8
1136,ALV,104.37,2018-02-22,58317468.09,ALV,79.96,2019-02-22,33896003.52
1137,ALV,80.73,2019-02-21,62136185.67,ALV,74.63,2020-02-21,39150450.22
1138,ALV,74.63,2020-02-21,39150450.22,ALV,92.14,2021-02-22,56689042.86
1140,ALX,398.11,2011-02-22,836031.0,ALX,400.0,2012-02-22,1640000.0
1141,ALX,399.8,2012-02-27,519740.0,ALX,323.2,2013-02-26,678720.0
1142,ALX,323.2,2013-02-26,678720.0,ALX,359.62,2014-02-26,6149502.0
1143,ALX,356.71,2014-02-24,10201906.0,ALX,431.6,2015-02-24,398366.8000000001
1144,ALX,459.05,2015-02-17,543515.2000000001,ALX,387.24,2016-02-17,1836292.08
1145,ALX,372.44,2016-02-16,1105401.92,ALX,418.14,2017-02-15,2352037.5
1146,ALX,414.77,2017-02-13,4226921.069999999,ALX,357.25,2018-02-13,4365237.75
1147,ALX,353.22,2018-02-12,3959949.42,ALX,366.24,2019-02-12,3187386.72
1148,ALX,372.33,2019-02-11,4426631.37,ALX,325.62,2020-02-11,2429450.82
1149,ALX,318.98,2020-02-18,2538123.8600000003,ALX,266.02,2021-02-17,1010876.0
1151,ALXN,24.88,2010-02-23,14440352.0,ALXN,46.88,2011-02-23,39468272.0
1152,ALXN,46.23,2011-02-17,40941288.0,ALXN,82.5,2012-02-17,101136750.0
1153,ALXN,82.5,2012-02-17,101136750.0,ALXN,82.77,2013-02-19,330815136.0
1154,ALXN,82.77,2013-02-19,330815136.0,ALXN,181.62,2014-02-19,213131070.0
1155,ALXN,165.0,2014-02-10,389235000.0,ALXN,171.15,2015-02-10,228482682.75
1156,ALXN,178.78,2015-02-06,214450006.82,ALXN,138.02,2016-02-08,296227357.28000003
1157,ALXN,135.45,2017-01-19,200641136.85,ALXN,120.6,2018-01-19,210714973.2
1158,ALXN,120.94,2017-03-24,156296809.0,ALXN,112.08,2018-03-26,327081831.12
1159,ALXN,116.31,2018-02-08,404115256.77,ALXN,118.03,2019-02-08,124829472.24
1160,ALXN,122.72,2019-02-06,191026074.72,ALXN,104.63,2020-02-06,165667270.69
1161,ALXN,103.0,2020-02-04,195557036.0,ALXN,155.0,2021-02-03,293850550.0
1163,AMAT,9.8,2008-12-12,168323820.0,AMAT,13.53,2009-12-14,195174309.0
1164,AMAT,13.46,2009-12-18,258943480.00000003,AMAT,13.6,2010-12-20,169688560.0
1165,AMAT,13.3,2010-12-10,131688620.0,AMAT,11.02,2011-12-12,239740100.0
1166,AMAT,11.06,2011-12-06,129806796.0,AMAT,10.87,2012-12-05,116602490.0
1167,AMAT,10.87,2012-12-05,116602490.0,AMAT,16.63,2013-12-05,233312248.0
1168,AMAT,17.11,2013-12-04,423214139.0,AMAT,24.62,2014-12-04,249958636.92
1169,AMAT,23.8,2014-12-17,414846875.8,AMAT,18.71,2015-12-17,252125613.37
1170,AMAT,18.72,2015-12-09,261209969.28,AMAT,32.78,2016-12-08,332107455.90000004
1171,AMAT,32.34,2016-12-15,379754067.00000006,AMAT,51.57,2017-12-15,692694789.39
1172,AMAT,51.57,2017-12-15,692694789.39,AMAT,32.52,2018-12-17,398765085.48
1173,AMAT,34.45,2018-12-13,333327417.15000004,AMAT,60.01,2019-12-13,370422046.72
1174,AMAT,60.01,2019-12-13,370422046.72,AMAT,88.5,2020-12-14,568656396.0
1176,AMBA,13.85,2013-04-04,8415260.0,AMBA,27.59,2014-04-04,44094338.0
1177,AMBA,27.59,2014-04-04,44094338.0,AMBA,73.72,2015-04-06,72936946.16
1178,AMBA,71.42,2015-03-30,146040044.52,AMBA,43.5,2016-03-29,160832028.0
1179,AMBA,41.0,2016-03-28,32673638.0,AMBA,54.24,2017-03-27,34087453.44
1180,AMBA,55.23,2017-03-30,36341174.31,AMBA,48.55,2018-04-02,47158702.65
1181,AMBA,48.55,2018-04-02,47158702.65,AMBA,43.64,2019-04-01,11655851.24
1182,AMBA,43.1,2019-03-29,12985211.1,AMBA,48.16,2020-03-30,20039809.44
1183,AMBA,47.3,2020-03-27,22491575.7,AMBA,97.03,2021-03-29,57765743.17
1195,AMCX,42.83,2012-02-09,12994622.0,AMCX,58.1,2013-02-08,15936830.0
1196,AMCX,51.91,2013-02-26,146708042.0,AMCX,70.45,2014-02-26,83955265.0
1197,AMCX,69.6,2014-02-27,99743760.0,AMCX,73.56,2015-02-27,71160693.48
1198,AMCX,71.94,2015-02-26,139436769.78,AMCX,66.59,2016-02-26,79861520.18
1199,AMCX,70.23,2016-02-25,199016439.63000005,AMCX,61.06,2017-02-24,63244360.440000005
1200,AMCX,61.06,2017-02-24,63244360.440000005,AMCX,52.05,2018-02-26,34013269.65
1201,AMCX,51.82,2018-03-01,89956929.0,AMCX,66.66,2019-03-01,51972135.6
1202,AMCX,66.66,2019-03-01,51972135.6,AMCX,30.9,2020-03-02,42839852.7
1203,AMCX,29.57,2020-02-27,69002600.38,AMCX,57.0,2021-02-26,190641345.0
1205,AMD,7.82,2010-02-19,63399086.0,AMD,8.88,2011-02-22,286439496.0
1206,AMD,9.52,2011-02-18,295051456.0,AMD,7.44,2012-02-21,116532720.0
1207,AMD,7.42,2012-02-24,143062794.0,AMD,2.64,2013-02-25,44737968.0
1208,AMD,2.69,2013-02-21,82788247.0,AMD,3.71,2014-02-21,50481228.0
1209,AMD,3.69,2014-02-18,44120223.0,AMD,3.11,2015-02-18,22659823.87
1210,AMD,3.06,2015-02-19,20115139.5,AMD,1.93,2016-02-19,15023340.02
1211,AMD,1.93,2016-02-18,20889185.16,AMD,12.79,2017-02-17,522957238.62
1212,AMD,13.41,2017-02-21,889848214.83,AMD,12.12,2018-02-21,482862654.36
1213,AMD,12.43,2018-02-27,684496582.4399999,AMD,24.11,2019-02-27,1510475322.19
1214,AMD,22.33,2019-02-08,1744626822.4,AMD,49.47,2020-02-10,3016270938.93
1215,AMD,49.21,2020-02-04,2278525258.38,AMD,88.6,2021-02-03,2862921611.0
1217,AME,12.28,2009-02-26,4998782.76,AME,17.3,2010-02-26,7921099.100000001
1218,AME,16.69,2010-02-25,9844880.23,AME,27.65,2011-02-25,18088630.0
1219,AME,27.61,2011-02-24,20118495.87,AME,32.31,2012-02-24,15672514.77
1220,AME,32.29,2012-02-23,13426182.0,AME,41.63,2013-02-22,40580924.0
1221,AME,41.69,2013-02-21,43245037.0,AME,52.28,2014-02-21,57591648.0
1222,AME,53.0,2014-02-26,44318600.0,AME,52.88,2015-02-26,95282885.6
1223,AME,52.3,2015-02-24,51713141.7,AME,44.94,2016-02-24,91321630.26
1224,AME,45.59,2016-02-25,53715916.010000005,AME,54.16,2017-02-24,54035269.52
1225,AME,55.32,2017-02-23,97987707.48,AME,76.89,2018-02-23,76631495.82000001
1226,AME,76.49,2018-02-22,54722399.31,AME,79.38,2019-02-22,81947228.58
1227,AME,79.72,2019-02-21,85802317.12,AME,99.9,2020-02-21,304680514.5
1228,AME,99.77,2020-02-20,143394133.19,AME,119.78,2021-02-19,103442487.12
1230,AMED,51.9,2009-02-17,77247960.0,AMED,59.85,2010-02-17,83442870.0
1231,AMED,61.51,2010-02-23,93569012.0,AMED,36.89,2011-02-23,23487863.0
1232,AMED,35.04,2011-02-22,31171584.0,AMED,11.4,2012-02-22,4346820.0
1233,AMED,13.6,2012-02-28,34125120.0,AMED,10.99,2013-02-27,4401495.0
1234,AMED,10.75,2013-03-12,23471550.0,AMED,14.52,2014-03-12,9398796.0
